イニング,表裏,ボール,ストライク,アウト,一塁走者,二塁走者,三塁走者,投手,投手チーム名,投手投げ方,打者,打者チーム名,打者打ち方,球種,球速,投球位置,捕手構え位置,投球結果,投球,打席,打数,安打,スイング,三振四球,振り逃げ,打撃結果,打球タイプ,捕球者,プレーアウト数,プレー得点数,打点,自責点,メモ
5,裏,3,2,0,-,-,-,向嶋 大輔,福井工業大学,右,櫻井伯斗,北陸大学,右,ストレート,,13,真ん中,ボール,1,1,0,0,0,四球,-,,,,0,0,0,0,
5,裏,0,0,0,○,-,-,向嶋 大輔,福井工業大学,右,亀澤祐貴,北陸大学,右,ストレート,,2,外角,インプレー,1,1,1,1,1,,-,単打,ライナー,中堅手,0,0,0,0,
5,裏,0,0,0,○,○,-,向嶋 大輔,福井工業大学,右,藤田海輝,北陸大学,右,ストレート,,6,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
5,裏,0,1,0,○,○,-,向嶋 大輔,福井工業大学,右,藤田海輝,北陸大学,右,ストレート,,1,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
5,裏,0,2,0,○,○,-,向嶋 大輔,福井工業大学,右,藤田海輝,北陸大学,右,ストレート,,12,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
5,裏,1,2,0,○,○,-,向嶋 大輔,福井工業大学,右,藤田海輝,北陸大学,右,ストレート,,5,外角,インプレー,1,1,1,1,1,,-,単打,ライナー,中堅手,0,0,0,0,
5,裏,0,0,0,○,○,○,向嶋 大輔,福井工業大学,右,加藤遥人,北陸大学,右,ストレート,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
5,裏,1,0,0,○,○,○,向嶋 大輔,福井工業大学,右,加藤遥人,北陸大学,右,ストレート,,6,真ん中,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
5,裏,1,1,0,○,○,○,向嶋 大輔,福井工業大学,右,加藤遥人,北陸大学,右,ストレート,,4,,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
5,裏,1,2,0,○,○,○,向嶋 大輔,福井工業大学,右,加藤遥人,北陸大学,右,スライダー,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
5,裏,2,2,0,○,○,○,向嶋 大輔,福井工業大学,右,加藤遥人,北陸大学,右,フォーク,,7,真ん中,空振り,1,1,1,0,1,空振り三振,-,,,,1,0,0,0,
5,裏,0,0,1,○,○,○,向嶋 大輔,福井工業大学,右,久保田大成,北陸大学,右,ストレート,,5,外角,インプレー,1,1,1,1,1,,-,単打,フライ,中堅手,0,1,1,1,
5,裏,0,0,1,○,○,○,向嶋 大輔,福井工業大学,右,唐澤 旬,北陸大学,左,ストレート,,13,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
5,裏,1,0,1,○,○,○,向嶋 大輔,福井工業大学,右,唐澤 旬,北陸大学,左,ストレート,,4,内角,空振り,1,0,0,0,1,,-,,,,0,0,0,0,
5,裏,1,1,1,○,○,○,向嶋 大輔,福井工業大学,右,唐澤 旬,北陸大学,左,ストレート,,13,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
5,裏,2,1,1,○,○,○,向嶋 大輔,福井工業大学,右,唐澤 旬,北陸大学,左,ストレート,,7,真ん中,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
5,裏,2,2,1,○,○,○,向嶋 大輔,福井工業大学,右,唐澤 旬,北陸大学,左,ストレート,,6,真ん中,空振り,1,1,1,0,1,空振り三振,-,,,,1,0,0,0,
5,裏,0,0,2,○,○,○,向嶋 大輔,福井工業大学,右,豆川公汰郎,北陸大学,左,フォーク,,8,真ん中,空振り,1,0,0,0,1,,-,,,,0,0,0,0,
5,裏,0,1,2,○,○,○,向嶋 大輔,福井工業大学,右,豆川公汰郎,北陸大学,左,ストレート,,6,内角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
5,裏,0,2,2,○,○,○,向嶋 大輔,福井工業大学,右,豆川公汰郎,北陸大学,左,ストレート,,7,真ん中,空振り,1,1,1,0,1,空振り三振,-,,,,1,0,0,0,
6,表,0,0,0,-,-,-,東 天真,北陸大学,左,大江陸斗,福井工業大学,右,カーブ,,13,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
6,表,1,0,0,-,-,-,東 天真,北陸大学,左,大江陸斗,福井工業大学,右,ストレート,,12,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
6,表,2,0,0,-,-,-,東 天真,北陸大学,左,大江陸斗,福井工業大学,右,ストレート,,6,真ん中,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
6,表,2,1,0,-,-,-,東 天真,北陸大学,左,大江陸斗,福井工業大学,右,ストレート,,6,真ん中,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
6,表,2,2,0,-,-,-,東 天真,北陸大学,左,大江陸斗,福井工業大学,右,カーブ,,12,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
6,表,3,2,0,-,-,-,東 天真,北陸大学,左,大江陸斗,福井工業大学,右,ストレート,,6,真ん中,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
6,表,3,2,0,-,-,-,東 天真,北陸大学,左,大江陸斗,福井工業大学,右,ストレート,,6,真ん中,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
6,表,3,2,0,-,-,-,東 天真,北陸大学,左,大江陸斗,福井工業大学,右,ストレート,,6,真ん中,見逃し,1,1,1,0,0,見逃し三振,-,,,,1,0,0,0,
6,表,0,0,1,-,-,-,東 天真,北陸大学,左,伊藤 航太,福井工業大学,左,カーブ,,12,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
6,表,1,0,1,-,-,-,東 天真,北陸大学,左,伊藤 航太,福井工業大学,左,ストレート,,14,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
6,表,2,0,1,-,-,-,東 天真,北陸大学,左,伊藤 航太,福井工業大学,左,ストレート,,8,真ん中,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
6,表,2,1,1,-,-,-,東 天真,北陸大学,左,伊藤 航太,福井工業大学,左,ストレート,,13,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
6,表,3,1,1,-,-,-,東 天真,北陸大学,左,伊藤 航太,福井工業大学,左,ストレート,,4,真ん中,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
6,表,3,2,1,-,-,-,東 天真,北陸大学,左,伊藤 航太,福井工業大学,左,ストレート,,6,真ん中,インプレー,1,1,1,0,1,,-,アウト,ゴロ,二塁手,1,0,0,0,
6,表,0,0,2,-,-,-,東 天真,北陸大学,左,久保誓真,福井工業大学,右,カーブ,,14,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
6,表,1,0,2,-,-,-,東 天真,北陸大学,左,久保誓真,福井工業大学,右,ストレート,,12,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
6,表,2,0,2,-,-,-,東 天真,北陸大学,左,久保誓真,福井工業大学,右,ストレート,,6,真ん中,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
6,表,2,1,2,-,-,-,東 天真,北陸大学,左,久保誓真,福井工業大学,右,ストレート,,3,真ん中,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
6,表,2,2,2,-,-,-,東 天真,北陸大学,左,久保誓真,福井工業大学,右,ストレート,,3,外角,インプレー,1,1,1,1,1,,-,単打,ゴロ,二塁手,0,0,0,0,
6,表,0,0,2,○,-,-,東 天真,北陸大学,左,池邉由伸,福井工業大学,左,ストレート,,4,内角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
6,表,0,1,2,○,-,-,東 天真,北陸大学,左,池邉由伸,福井工業大学,左,ストレート,,2,内角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
6,表,0,2,2,○,-,-,東 天真,北陸大学,左,池邉由伸,福井工業大学,左,ストレート,,1,内角,インプレー,1,1,1,1,1,,-,単打,ライナー,左翼手,0,0,0,0,
6,表,0,0,2,○,○,-,東 天真,北陸大学,左,高松 紳志,福井工業大学,左,カーブ,,4,真ん中,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
6,表,0,1,2,○,○,-,東 天真,北陸大学,左,高松 紳志,福井工業大学,左,ストレート,,4,内角,インプレー,1,1,1,1,1,,-,二塁打,フライ,中堅手,0,1,1,1,
6,表,0,0,2,-,○,○,東 天真,北陸大学,左,細川叶人,福井工業大学,右,ストレート,,5,真ん中,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
6,表,0,1,2,-,○,○,東 天真,北陸大学,左,細川叶人,福井工業大学,右,ストレート,,3,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
6,表,0,2,2,-,○,○,東 天真,北陸大学,左,細川叶人,福井工業大学,右,ストレート,,12,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
6,表,1,2,2,-,○,○,東 天真,北陸大学,左,細川叶人,福井工業大学,右,ストレート,,6,真ん中,インプレー,1,1,1,0,1,,-,アウト,フライ,右翼手,1,0,0,0,
6,裏,0,0,0,-,-,-,向嶋 大輔,福井工業大学,右,中村康太,北陸大学,右,ストレート,,6,真ん中,インプレー,1,1,1,0,1,,-,アウト,ゴロ,二塁手,1,0,0,0,
6,裏,0,0,1,-,-,-,向嶋 大輔,福井工業大学,右,黒田佑月,北陸大学,左,ストレート,,14,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
6,裏,1,0,1,-,-,-,向嶋 大輔,福井工業大学,右,黒田佑月,北陸大学,左,ストレート,,4,内角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
6,裏,1,1,1,-,-,-,向嶋 大輔,福井工業大学,右,黒田佑月,北陸大学,左,ストレート,,1,内角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
6,裏,1,2,1,-,-,-,向嶋 大輔,福井工業大学,右,黒田佑月,北陸大学,左,ストレート,,4,内角,インプレー,1,1,1,0,1,,-,アウト,ゴロ,一塁手,1,0,0,0,
6,裏,0,0,2,-,-,-,向嶋 大輔,福井工業大学,右,櫻井伯斗,北陸大学,右,ストレート,,6,外角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
6,裏,0,1,2,-,-,-,向嶋 大輔,福井工業大学,右,櫻井伯斗,北陸大学,右,スライダー,,,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
6,裏,1,1,2,-,-,-,向嶋 大輔,福井工業大学,右,櫻井伯斗,北陸大学,右,フォーク,,14,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
6,裏,2,1,2,-,-,-,向嶋 大輔,福井工業大学,右,櫻井伯斗,北陸大学,右,スライダー,,6,真ん中,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
6,裏,2,2,2,-,-,-,向嶋 大輔,福井工業大学,右,櫻井伯斗,北陸大学,右,ストレート,,3,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
6,裏,2,2,2,-,-,-,向嶋 大輔,福井工業大学,右,櫻井伯斗,北陸大学,右,ストレート,,6,外角,見逃し,1,1,1,0,0,見逃し三振,-,,,,1,0,0,0,
7,表,0,0,2,-,-,○,中田裕仁,北陸大学,左,大谷健輔,福井工業大学,左,ストレート,,2,真ん中,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
7,表,0,1,2,-,-,○,中田裕仁,北陸大学,右,大谷健輔,福井工業大学,左,ストレート,,14,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,表,1,1,2,-,-,○,中田裕仁,北陸大学,右,大谷健輔,福井工業大学,左,ストレート,,2,内角,インプレー,1,1,1,1,1,,-,三塁打,フライ,中堅手,0,1,1,1,
7,表,0,0,2,-,-,○,中田裕仁,北陸大学,右,伊藤 航太,福井工業大学,左,スライダー,,11,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,表,1,0,2,-,-,○,中田裕仁,北陸大学,右,伊藤 航太,福井工業大学,左,ストレート,,4,内角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
7,表,1,1,2,-,-,○,中田裕仁,北陸大学,右,伊藤 航太,福井工業大学,左,ストレート,,11,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,表,2,1,2,-,-,○,中田裕仁,北陸大学,右,伊藤 航太,福井工業大学,左,ストレート,,6,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
7,表,2,2,2,-,-,○,中田裕仁,北陸大学,右,伊藤 航太,福井工業大学,左,ストレート,,6,外角,インプレー,1,1,1,0,1,,-,アウト,ライナー,一塁手,1,0,0,0,
7,裏,0,0,0,-,-,-,向嶋 大輔,福井工業大学,右,亀澤祐貴,北陸大学,右,ストレート,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,裏,1,0,0,-,-,-,向嶋 大輔,福井工業大学,右,亀澤祐貴,北陸大学,右,ストレート,,11,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,裏,2,0,0,-,-,-,向嶋 大輔,福井工業大学,右,亀澤祐貴,北陸大学,右,ストレート,,5,真ん中,インプレー,1,1,1,0,1,,-,アウト,ゴロ,二塁手,1,0,0,0,
7,裏,0,0,1,-,-,-,向嶋 大輔,福井工業大学,右,藤田海輝,北陸大学,右,ストレート,,9,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
7,裏,0,1,1,-,-,-,向嶋 大輔,福井工業大学,右,藤田海輝,北陸大学,右,ストレート,,2,真ん中,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
7,裏,0,2,1,-,-,-,向嶋 大輔,福井工業大学,右,藤田海輝,北陸大学,右,ストレート,,4,内角,インプレー,1,1,1,0,1,,-,アウト,ゴロ,投手,1,0,0,0,
7,裏,0,0,2,-,-,-,向嶋 大輔,福井工業大学,右,加藤遥人,北陸大学,右,ストレート,,12,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,裏,1,0,2,-,-,-,向嶋 大輔,福井工業大学,右,加藤遥人,北陸大学,右,ストレート,,13,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,裏,2,0,2,-,-,-,向嶋 大輔,福井工業大学,右,加藤遥人,北陸大学,右,ストレート,,6,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
7,裏,2,1,2,-,-,-,向嶋 大輔,福井工業大学,右,加藤遥人,北陸大学,右,ストレート,,5,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
7,裏,2,2,2,-,-,-,向嶋 大輔,福井工業大学,右,加藤遥人,北陸大学,右,ストレート,,1,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
7,裏,2,2,2,-,-,-,向嶋 大輔,福井工業大学,右,加藤遥人,北陸大学,右,フォーク,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,裏,3,2,2,-,-,-,向嶋 大輔,福井工業大学,右,加藤遥人,北陸大学,右,ストレート,,4,内角,インプレー,1,1,1,1,1,,-,単打,ライナー,中堅手,0,0,0,0,
7,裏,0,0,2,○,-,-,向嶋 大輔,福井工業大学,右,久保田大成,北陸大学,右,ストレート,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,裏,1,0,2,○,-,-,向嶋 大輔,福井工業大学,右,久保田大成,北陸大学,右,ストレート,,13,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,裏,2,0,2,○,-,-,向嶋 大輔,福井工業大学,右,久保田大成,北陸大学,右,ストレート,,11,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,裏,3,0,2,○,-,-,向嶋 大輔,福井工業大学,右,久保田大成,北陸大学,右,ストレート,,13,内角,ボール,1,1,0,0,0,四球,-,,,,0,0,0,0,
7,裏,0,0,2,○,○,-,向嶋 大輔,福井工業大学,右,植松健太,北陸大学,左,ストレート,,13,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,裏,1,0,2,○,○,-,向嶋 大輔,福井工業大学,右,植松健太,北陸大学,左,ストレート,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,裏,2,0,2,○,○,-,向嶋 大輔,福井工業大学,右,植松健太,北陸大学,左,ストレート,,4,真ん中,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
7,裏,2,1,2,○,○,-,向嶋 大輔,福井工業大学,右,植松健太,北陸大学,左,ストレート,,8,真ん中,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
7,裏,2,2,2,○,○,-,向嶋 大輔,福井工業大学,右,植松健太,北陸大学,左,フォーク,,13,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,裏,3,2,2,○,○,-,向嶋 大輔,福井工業大学,右,植松健太,北陸大学,左,ストレート,,1,真ん中,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
7,裏,3,2,2,○,○,-,向嶋 大輔,福井工業大学,右,植松健太,北陸大学,左,ストレート,,6,真ん中,インプレー,1,1,1,0,1,,-,アウト,ゴロ,二塁手,1,0,0,0,
8,表,0,0,0,-,-,-,村田 航介,北陸大学,右,久保誓真,福井工業大学,右,ストレート,,6,外角,インプレー,1,1,1,0,1,,-,エラー,ゴロ,遊撃手,0,0,0,0,
8,表,0,0,0,○,-,-,村田 航介,北陸大学,右,池邉由伸,福井工業大学,左,ストレート,,13,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
8,表,1,0,0,○,-,-,村田 航介,北陸大学,右,池邉由伸,福井工業大学,左,ストレート,,11,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
8,表,2,0,0,○,-,-,村田 航介,北陸大学,右,池邉由伸,福井工業大学,左,カーブ,,13,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
8,表,3,0,0,○,-,-,村田 航介,北陸大学,右,池邉由伸,福井工業大学,左,ストレート,,9,外角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
8,表,3,1,0,○,-,-,村田 航介,北陸大学,右,池邉由伸,福井工業大学,左,ストレート,,4,外角,インプレー,1,1,1,0,1,,-,アウト,ゴロ,遊撃手,1,0,0,0,
8,表,0,0,1,○,-,-,村田 航介,北陸大学,右,高松 紳志,福井工業大学,左,チェンジアップ,,13,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
8,表,1,0,1,○,-,-,村田 航介,北陸大学,右,高松 紳志,福井工業大学,左,ストレート,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
8,表,2,0,1,○,-,-,村田 航介,北陸大学,右,高松 紳志,福井工業大学,左,ストレート,,,外角,死球,1,1,0,0,0,,-,,,,1,0,0,0,
8,表,0,0,1,○,○,-,村田 航介,北陸大学,右,細川叶人,福井工業大学,右,ストレート,,2,真ん中,インプレー,1,1,1,1,1,,-,単打,ライナー,左翼手,0,1,1,0,
8,表,0,0,1,○,○,○,村田 航介,北陸大学,右,野口恭平,福井工業大学,左,ストレート,,6,外角,インプレー,1,1,1,0,1,,-,アウト,ライナー,一塁手,2,0,0,0,
8,裏,0,0,0,-,-,-,向嶋 大輔,福井工業大学,右,西尾優翔,北陸大学,左,スライダー,,8,真ん中,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
8,裏,0,1,0,-,-,-,向嶋 大輔,福井工業大学,右,西尾優翔,北陸大学,左,ストレート,,12,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
8,裏,1,1,0,-,-,-,向嶋 大輔,福井工業大学,右,西尾優翔,北陸大学,左,ストレート,,5,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
8,裏,1,2,0,-,-,-,向嶋 大輔,福井工業大学,右,西尾優翔,北陸大学,左,フォーク,,7,内角,空振り,1,1,1,0,1,空振り三振,-,,,,1,0,0,0,
8,裏,0,0,1,-,-,-,向嶋 大輔,福井工業大学,右,中村康太,北陸大学,右,フォーク,,7,真ん中,空振り,1,0,0,0,1,,-,,,,0,0,0,0,
8,裏,0,1,1,-,-,-,向嶋 大輔,福井工業大学,右,中村康太,北陸大学,右,ストレート,,6,外角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
8,裏,0,2,1,-,-,-,向嶋 大輔,福井工業大学,右,中村康太,北陸大学,右,ストレート,,7,外角,インプレー,1,1,1,0,1,,-,アウト,ゴロ,二塁手,1,0,0,0,
8,裏,0,0,2,-,-,-,向嶋 大輔,福井工業大学,右,黒田佑月,北陸大学,左,ストレート,,4,内角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
8,裏,0,1,2,-,-,-,向嶋 大輔,福井工業大学,右,黒田佑月,北陸大学,左,ストレート,,4,内角,インプレー,1,1,1,0,1,,-,アウト,フライ,左翼手,1,0,0,0,
9,表,0,0,0,-,-,-,村田 航介,北陸大学,右,山田 久敬,福井工業大学,左,,,4,真ん中,インプレー,1,1,1,0,1,,-,アウト,ゴロ,投手,1,0,0,0,
9,表,0,0,1,-,-,-,村田 航介,北陸大学,右,濱口 凌輔,福井工業大学,右,スライダー,,13,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
9,表,1,0,1,-,-,-,村田 航介,北陸大学,右,濱口 凌輔,福井工業大学,左,ストレート,,4,真ん中,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
9,表,1,1,1,-,-,-,村田 航介,北陸大学,右,濱口 凌輔,福井工業大学,左,ストレート,,11,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
9,表,2,1,1,-,-,-,村田 航介,北陸大学,右,濱口 凌輔,福井工業大学,左,スライダー,,6,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
9,表,2,2,1,-,-,-,村田 航介,北陸大学,右,濱口 凌輔,福井工業大学,左,ストレート,,13,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
9,表,3,2,1,-,-,-,村田 航介,北陸大学,右,濱口 凌輔,福井工業大学,左,ストレート,,,外角,インプレー,1,1,1,1,1,,-,単打,ライナー,中堅手,0,0,0,0,
9,表,0,0,1,○,-,-,村田 航介,北陸大学,右,大谷健輔,福井工業大学,左,ストレート,,11,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
9,表,1,0,1,○,-,-,村田 航介,北陸大学,右,大谷健輔,福井工業大学,左,ストレート,,3,外角,インプレー,1,1,1,1,1,,-,単打,ライナー,中堅手,0,0,0,0,
9,表,0,0,1,○,○,-,村田 航介,北陸大学,右,伊藤 航太,福井工業大学,左,ストレート,,7,内角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
9,表,0,1,1,○,○,-,村田 航介,北陸大学,右,伊藤 航太,福井工業大学,左,ストレート,,4,内角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
9,表,0,2,1,○,○,-,村田 航介,北陸大学,右,伊藤 航太,福井工業大学,左,カーブ,,11,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
9,表,1,2,1,○,○,-,村田 航介,北陸大学,右,伊藤 航太,福井工業大学,左,ストレート,,14,真ん中,空振り,1,1,1,0,1,空振り三振,-,,,,1,0,0,0,
9,表,0,0,2,○,○,-,村田 航介,北陸大学,右,久保誓真,福井工業大学,右,スライダー,,13,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
9,表,1,0,2,○,○,-,村田 航介,北陸大学,右,久保誓真,福井工業大学,右,スライダー,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
9,表,2,0,2,○,○,-,村田 航介,北陸大学,右,久保誓真,福井工業大学,右,ストレート,,13,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
9,表,3,0,2,○,○,-,村田 航介,北陸大学,右,久保誓真,福井工業大学,右,ストレート,,11,外角,ボール,1,1,0,0,0,四球,-,,,,0,0,0,0,
9,表,0,0,2,○,○,○,村田 航介,北陸大学,右,池邉由伸,福井工業大学,左,ストレート,,11,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
9,表,1,0,2,○,○,○,村田 航介,北陸大学,右,池邉由伸,福井工業大学,左,ストレート,,6,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
9,表,1,1,2,○,○,○,村田 航介,北陸大学,右,池邉由伸,福井工業大学,左,ストレート,,11,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
9,表,2,1,2,○,○,○,村田 航介,北陸大学,右,池邉由伸,福井工業大学,左,ストレート,,4,真ん中,インプレー,1,1,1,1,1,,-,三塁打,フライ,中堅手,0,3,3,3,
9,表,0,0,2,-,-,○,村田 航介,北陸大学,右,寶田一慧,福井工業大学,左,ストレート,,1,真ん中,インプレー,1,1,1,0,1,,-,アウト,ゴロ,一塁手,1,0,0,0,
9,裏,0,0,0,-,-,-,土合章太,福井工業大学,右,橋口 遙,北陸大学,右,ストレート,,6,外角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
9,裏,0,1,0,-,-,-,土合章太,福井工業大学,右,橋口 遙,北陸大学,右,ストレート,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
9,裏,1,1,0,-,-,-,土合章太,福井工業大学,右,橋口 遙,北陸大学,右,ストレート,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
9,裏,2,1,0,-,-,-,土合章太,福井工業大学,右,橋口 遙,北陸大学,右,ストレート,,3,真ん中,インプレー,1,1,1,0,1,,-,アウト,ゴロ,二塁手,1,0,0,0,
9,裏,0,0,1,-,-,-,土合章太,福井工業大学,右,亀澤祐貴,北陸大学,右,ストレート,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
9,裏,1,0,1,-,-,-,土合章太,福井工業大学,右,亀澤祐貴,北陸大学,右,ストレート,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
9,裏,2,0,1,-,-,-,土合章太,福井工業大学,右,亀澤祐貴,北陸大学,右,ストレート,,8,外角,空振り,1,0,0,0,1,,-,,,,0,0,0,0,
9,裏,2,1,1,-,-,-,土合章太,福井工業大学,右,亀澤祐貴,北陸大学,右,ストレート,,11,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
9,裏,3,1,1,-,-,-,土合章太,福井工業大学,右,亀澤祐貴,北陸大学,右,ストレート,,5,外角,空振り,1,0,0,0,1,,-,,,,0,0,0,0,
9,裏,3,2,1,-,-,-,土合章太,福井工業大学,右,亀澤祐貴,北陸大学,右,ストレート,,4,真ん中,見逃し,1,1,1,0,0,見逃し三振,-,,,,1,0,0,0,
9,裏,0,0,2,-,-,-,土合章太,福井工業大学,右,藤田海輝,北陸大学,右,ストレート,,2,外角,空振り,1,0,0,0,1,,-,,,,0,0,0,0,
9,裏,0,1,2,-,-,-,土合章太,福井工業大学,右,藤田海輝,北陸大学,右,ストレート,,6,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
9,裏,0,2,2,-,-,-,土合章太,福井工業大学,右,藤田海輝,北陸大学,右,ストレート,,11,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
9,裏,1,2,2,-,-,-,土合章太,福井工業大学,右,藤田海輝,北陸大学,右,ストレート,,6,外角,インプレー,1,1,1,1,1,,-,二塁打,ライナー,中堅手,0,0,0,0,
9,裏,0,0,2,-,○,-,土合章太,福井工業大学,右,加藤遥人,北陸大学,右,スライダー,,6,真ん中,空振り,1,0,0,0,1,,-,,,,0,0,0,0,
9,裏,0,1,2,-,○,-,土合章太,福井工業大学,右,加藤遥人,北陸大学,右,スライダー,,6,外角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
9,裏,0,2,2,-,○,-,土合章太,福井工業大学,右,加藤遥人,北陸大学,右,スライダー,,6,外角,見逃し,1,1,1,0,0,見逃し三振,-,,,,1,0,0,0,
